record_id,date,Lantai_No_mean,Lantai_No_max,Lantai_No_min,Lantai_No_std,Lantai_No_count,Occupansi_mean,Occupansi_max,Occupansi_min,Occupansi_std,Occupansi_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
101,2024-04-10,4.76,8,1,2.08,228,7.26,268,0,18.5,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
102,2024-04-11,4.8,8,1,2.07,233,7.54,238,0,16.4,233,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
103,2024-04-12,4.76,8,1,2.08,227,7.48,205,0,14.88,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
104,2024-04-13,4.75,8,1,2.07,226,7.48,263,0,18.4,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
105,2024-04-14,4.77,8,1,2.1,224,7.61,232,0,16.42,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
106,2024-04-15,4.78,8,1,2.08,227,7.74,273,0,18.85,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
107,2024-04-16,4.8,8,1,2.07,224,7.96,293,0,20.13,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
108,2024-04-17,4.73,8,1,2.08,226,7.66,230,0,16.27,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
109,2024-04-18,4.81,8,1,2.07,230,7.29,212,0,15.22,230,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
110,2024-04-19,4.76,8,1,2.1,227,7.42,248,0,17.25,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
111,2024-04-20,4.76,8,1,2.09,228,7.75,223,0,15.95,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
112,2024-04-21,4.79,8,1,2.08,231,7.29,271,0,18.63,231,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
113,2024-04-22,4.76,8,1,2.09,223,8.08,295,0,20.56,223,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
114,2024-04-23,4.79,8,1,2.09,229,7.49,237,0,16.7,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
115,2024-04-24,4.77,8,1,2.1,221,7.0,202,0,14.53,221,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
116,2024-04-25,4.76,8,1,2.09,221,7.28,266,0,18.67,221,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
117,2024-04-26,4.78,8,1,2.09,230,7.08,204,0,14.72,230,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
118,2024-04-27,4.79,8,1,2.06,226,7.69,270,0,18.63,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
119,2024-04-28,4.78,8,1,2.09,227,7.56,204,0,14.57,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
120,2024-04-29,4.79,8,1,2.08,224,7.58,273,0,18.96,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
121,2024-04-30,4.79,8,1,2.06,231,7.61,265,0,18.26,231,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
122,2024-05-01,4.75,8,1,2.06,224,7.66,279,0,19.26,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
123,2024-05-02,4.79,8,1,2.08,229,8.11,289,0,19.78,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
124,2024-05-03,4.79,8,1,2.08,227,7.35,271,0,18.72,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
125,2024-05-04,4.75,8,1,2.08,227,8.12,212,0,15.13,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
126,2024-05-05,4.76,8,1,2.08,228,7.33,207,0,14.56,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
127,2024-05-06,4.82,8,1,2.08,229,8.11,252,0,17.64,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
128,2024-05-07,4.79,8,1,2.09,229,7.87,290,0,19.79,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
129,2024-05-08,4.75,8,1,2.09,226,7.13,263,0,18.19,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
130,2024-05-09,4.76,8,1,2.08,226,7.31,265,0,18.28,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
131,2024-05-10,4.75,8,1,2.07,224,7.29,238,0,16.97,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
132,2024-05-11,4.76,8,1,2.1,222,7.29,215,0,15.71,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
133,2024-05-12,4.79,8,1,2.08,228,7.22,240,0,16.68,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
134,2024-05-13,4.78,8,1,2.1,227,7.15,210,0,14.96,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
135,2024-05-14,4.79,8,1,2.08,229,7.22,210,0,15.09,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
136,2024-05-15,4.75,8,1,2.1,223,7.7,287,0,19.78,223,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
137,2024-05-16,4.8,8,1,2.08,226,7.83,294,0,20.19,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
138,2024-05-17,4.73,8,1,2.07,222,7.55,263,0,18.44,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
139,2024-05-18,4.79,8,1,2.08,228,7.72,249,0,17.47,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
140,2024-05-19,4.79,8,1,2.09,227,7.2,235,0,16.55,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
141,2024-05-20,4.81,8,1,2.08,226,7.58,203,0,14.79,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
142,2024-05-21,4.76,8,1,2.08,225,8.1,291,0,20.15,225,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
143,2024-05-22,4.78,8,1,2.08,223,7.57,284,0,19.61,223,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
144,2024-05-23,4.77,8,1,2.07,231,7.09,205,0,14.57,231,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
145,2024-05-24,4.77,8,1,2.08,229,7.39,230,0,16.04,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
146,2024-05-25,4.77,8,1,2.08,222,8.05,218,0,15.82,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
147,2024-05-26,4.81,8,1,2.08,226,8.05,240,0,17.0,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
148,2024-05-27,4.81,8,1,2.08,229,7.42,247,0,17.26,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
149,2024-05-28,4.74,8,1,2.1,222,7.39,207,0,14.94,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
150,2024-05-29,4.77,8,1,2.08,227,7.78,283,0,19.63,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
151,2024-05-30,4.75,8,1,2.08,227,7.7,212,0,15.08,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
152,2024-05-31,4.8,8,1,2.09,225,7.88,300,0,20.77,225,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
153,2024-06-01,4.8,8,1,2.08,227,7.67,260,0,18.2,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
154,2024-06-02,4.81,8,1,2.09,223,7.7,253,0,17.94,223,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
155,2024-06-03,4.78,8,1,2.08,229,7.31,243,0,16.91,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
156,2024-06-04,4.8,8,1,2.08,226,7.24,238,0,16.8,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
157,2024-06-05,4.76,8,1,2.08,222,7.13,206,0,15.02,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
158,2024-06-06,4.81,8,1,2.07,232,7.64,226,0,16.04,232,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
159,2024-06-07,4.76,8,1,2.07,225,7.6,201,0,14.6,225,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
160,2024-06-08,4.79,8,1,2.08,220,7.52,253,0,17.84,220,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
161,2024-06-09,4.77,8,1,2.08,228,7.48,209,0,14.78,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
162,2024-06-10,4.77,8,1,2.09,226,7.52,222,0,15.62,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
163,2024-06-11,4.77,8,1,2.07,226,7.26,230,0,16.33,226,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
164,2024-06-12,4.77,8,1,2.1,227,7.65,265,0,18.15,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
165,2024-06-13,4.79,8,1,2.07,232,7.35,274,0,18.66,232,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
166,2024-06-14,4.8,8,1,2.08,224,7.64,292,0,20.1,224,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
167,2024-06-15,4.8,8,1,2.07,229,7.67,232,0,16.29,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
168,2024-06-16,4.8,8,1,2.06,227,7.56,221,0,15.92,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
169,2024-06-17,4.76,8,1,2.08,229,7.17,222,0,15.73,229,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
170,2024-06-18,4.79,8,1,2.08,227,7.61,247,0,17.09,227,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
171,2024-06-19,4.74,8,1,2.07,228,7.93,263,0,18.34,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
172,2024-06-20,4.75,8,1,2.1,225,7.68,257,0,17.9,225,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
173,2024-06-21,4.8,8,1,2.08,228,7.85,297,0,20.11,228,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
174,2024-06-22,4.75,8,1,2.09,222,7.78,247,0,17.58,222,WITEL,OCCUPANCY,OCCUPANCY_SENSOR,General,251400901,WITEL OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
