record_id,date,building,level,category,system_type,id_meter_id,id_id,id_stand_energy_kirim,energy_kwh_total,energy_kwh_daily,energy_voltage_l1,energy_voltage_l2,energy_voltage_l3,energy_current_l1,energy_current_l2,energy_current_l3,energy_frequency,energy_power_factor,energy_reactive_import,energy_reactive_export,energy_apparent_import,energy_apparent_export,energy_signal_strength,occupancy_floor_number_mean,occupancy_floor_number_max,occupancy_floor_number_min,occupancy_floor_number_std,occupancy_floor_number_count,occupancy_count_mean,occupancy_count_max,occupancy_count_min,occupancy_count_std,occupancy_count_datapoints,temp_floor,temperature_celsius_mean,temperature_celsius_max,temperature_celsius_min,temperature_celsius_std,temperature_celsius_count,id_n_id,id_stand_energy_terima,lokasi,data_points_count,,,,,,,,
1809,4/2/2024,WITEL,L2,SDP,SDP,251400249,1121473,38934537.5,3893.45375,13.86777062,230.125,230.125,232,0,1,1,49.98875,0.7536375,2675607.125,6919509.625,44827552.38,0,-110.875,4.5,6.570689526,2.895904338,1.27,217,46.6,69.8,35.8,7.7,248,2,28.4,31.6,26.7,1.2,35,26,0,98,1,,,,,,,,
1810,4/3/2024,WITEL,L2,SDP,SDP,251400249,1132561,39416203.45,3941.620345,48.16659483,229.5517241,229.0689655,231.8275862,0.275862069,3,1.172413793,50.03068966,0.862386207,2707490.724,7003714.241,45364045.28,0,-106.2758621,4.22,6.304894807,2.532508495,1.37,225,30.4,41,24.4,11.6,255,2,27.5,29.5,25.4,1.7,34,26,0,98,1,,,,,,,,
1811,4/4/2024,WITEL,L2,SDP,SDP,251400249,1134521,39567013.45,3956.701345,15.08099971,226.6218487,226.0756303,228.7226891,0.56302521,3.613445378,1.655462185,50.01084034,0.862036975,2717270.773,7031588.815,45531634.29,0,-109.9411765,1.61,3.907422295,1,0.56,240,27.2,44.8,14.6,5.7,276,2,28.8,32.2,27.2,1.9,34,26,0,98,1,,,,,,,,
1812,4/5/2024,WITEL,L2,SDP,SDP,251400249,1141445,39812670.59,3981.267059,24.56571429,226.9411765,226.8151261,228.9663866,0.487394958,2.521008403,1.495798319,50.01294118,0.839077311,2732640.832,7077130.605,45805399.03,0,-110.8151261,4.09,7.01857859,2.727675397,1.57,240,51.2,75.8,45.5,7.5,223,2,26.5,29.7,23.5,1.7,31,26,0,98,1,,,,,,,,
1813,4/6/2024,WITEL,L2,SDP,SDP,251400249,1148467,39948171.25,3994.817125,13.55006618,228.7,228.9875,230.7375,0,1.15,1,50.0115,0.7940575,2748323.9,7104004.925,45964486.34,0,-110.3625,2.9,5.43123256,1.353133174,2.04,246,13.6,30,4.2,10.7,243,2,29.2,31.6,26.4,1.4,30,26,0,98,1,,,,,,,,
1814,4/7/2024,WITEL,L2,SDP,SDP,251400249,1155721,40032303.48,4003.230348,8.413222826,227.8,227.9391304,229.973913,0,1.295652174,0.6,50.01652174,0.802850435,2759904.226,7121260.913,46064147.22,0,-110.2173913,3.07,4.292098121,1.473867355,1.16,188,23.3,40.1,8.8,10.4,214,2,26.6,28.8,23.7,1.7,39,26,0,98,1,,,,,,,,
1815,4/8/2024,WITEL,L2,SDP,SDP,251400249,1163051,40082925,4008.2925,5.062152174,227.525,227.8375,229.4875,0,1,0.5375,50.01,0.70368875,2771623.475,7134999.513,46131489.83,0,-109.3125,4.32,6.209494669,2.509864849,0.81,222,53,67.1,38.1,8,279,2,26.7,30,24.2,2,22,26,0,98,1,,,,,,,,
1816,4/9/2024,WITEL,L2,SDP,SDP,251400249,1170779,40142671.56,4014.267156,5.974655963,226.8623853,227.2385321,228.8440367,0,1.009174312,0.47706422,49.99963303,0.69317156,2788241.679,7152474.128,46214721.24,0,-108.6055046,4.57,6.2414709,2.869555696,2.02,186,37.5,49.4,30.4,11.1,256,2,27.8,30.2,24.8,1.3,25,26,0,98,1,,,,,,,,
1817,4/10/2024,WITEL,L2,SDP,SDP,251400249,1177613,40190614.29,4019.061429,4.794272608,227.7142857,228.0714286,229.7142857,0,1,0.5,50.02071429,0.711257143,2800256.571,7166126.071,46279724.36,0,-111.8571429,4.61,6.749367525,2.765767881,2.05,207,51.2,64.6,42,9.6,229,2,27.8,30.7,25.1,0.9,28,26,0,98,1,,,,,,,,
1818,4/16/2024,WITEL,L2,SDP,SDP,251400249,1185872,40661470.89,4066.147089,47.08566004,225.9873418,225.721519,228.3037975,1.443037975,3.493670886,1.303797468,50.01037975,0.842478481,2894605.519,7272770.215,46881940.91,0,-109.0126582,6.25,7.930962685,5.148605946,1.94,212,23.4,33.6,8.6,8.3,221,2,27.4,31.4,25.6,1.8,28,26,0,98,1,,,,,,,,
1819,4/17/2024,WITEL,L2,SDP,SDP,251400249,1188393,40920166.67,4092.016667,25.86957806,227.7291667,227.2083333,229.8541667,1.208333333,3.604166667,1.333333333,50.02229167,0.819508333,2909212.917,7311580.063,47169688.81,0,-110.7083333,5.22,7.446317577,4.039863454,0.67,209,31.1,52.7,19.6,5.2,262,2,27.3,30.7,25.6,1.7,32,26,0,98,1,,,,,,,,
1820,4/18/2024,WITEL,L2,SDP,SDP,251400249,1192620,41111302.13,4111.130213,19.1135461,224.5531915,224.0638298,227.2340426,2.021276596,4.510638298,1.170212766,50.00723404,0.887946809,2921691.553,7339874.66,47383479.55,0,-113.0425532,5.74,7.429510336,4.126088207,0.9,201,52,74.2,38.2,9.5,202,2,28.9,31,26.6,1.1,30,26,0,98,1,,,,,,,,
1821,4/19/2024,WITEL,L2,SDP,SDP,251400249,1194743,41381264,4138.1264,26.99618723,227.3333333,227.3466667,229.36,0.906666667,2.093333333,1.053333333,50.01546667,0.76188,2938248.573,7378827.467,47684660.11,0,-110.2,3.99,5.566044371,2.705574453,1.34,190,37,53.9,25.6,6.1,262,2,27.1,30.6,25.4,1.7,32,26,0,98,1,,,,,,,,
1822,4/20/2024,WITEL,L2,SDP,SDP,251400249,1197830,41517233.33,4151.723333,13.59693333,227.6794872,227.8974359,229.3589744,0.871794872,1,1,50.01128205,0.680278205,2950676.295,7403568.91,47849291.73,0,-111.1410256,1.77,4.727336803,1,1.19,193,14.2,36.9,3.8,5.3,231,2,30.2,34.1,28.5,1.7,32,26,0,98,1,,,,,,,,
1823,4/21/2024,WITEL,L2,SDP,SDP,251400249,1200967,41609761.9,4160.97619,9.252857143,228.1547619,228.4285714,230.0595238,1.095238095,1,1,50.00785714,0.695328571,2969283.512,7423958.333,47979004.86,0,-111.702381,1,3.983827658,1,0.97,208,15.8,38,4.9,8.1,232,2,27.6,30.4,25.7,1.3,39,26,0,98,1,,,,,,,,
1824,4/22/2024,WITEL,L2,SDP,SDP,251400249,1204432,41782944.74,4178.294474,17.31828321,227.3552632,227.3421053,229.3157895,0.815789474,1.881578947,1.131578947,50.00815789,0.772152632,2985023.105,7452152.566,48182630.08,0,-112.1315789,4.59,6.972422763,3.366480551,1.62,206,29.7,46.2,21.7,11.7,216,2,27.9,31.8,26.2,0.9,38,26,0,98,1,,,,,,,,
1825,4/23/2024,WITEL,L2,SDP,SDP,251400249,1207888,42051725.54,4205.172554,26.87808066,225.8206522,225.5706522,228.173913,1.869565217,3.663043478,1.510869565,50.0213587,0.880175543,3003371.484,7488106.272,48476727.04,0,-112.5434783,6.76,7.929260487,5.252238015,2.49,249,47.6,67.5,40.7,9.6,219,2,28,30.1,25.2,0.9,31,26,0,98,1,,,,,,,,
1826,4/24/2024,WITEL,L2,SDP,SDP,251400249,1213879,42294938.1,4229.49381,24.32125518,226.752381,226.5904762,228.752381,1.104761905,2.895238095,1.466666667,50.0147619,0.846587619,3018926.324,7520096.962,48742043.98,0,-112.9809524,3.98,5.584595406,2.831507477,1.42,233,33.4,51.5,27.2,6.2,214,2,28.7,32.1,26.2,1.4,31,26,0,98,1,,,,,,,,
1827,4/25/2024,WITEL,L2,SDP,SDP,251400249,1223381,42553987.78,4255.398778,25.90496825,225.5888889,225.2666667,227.8,1.533333333,3.444444444,1.8,50.01622222,0.877502222,3036197.633,7560140.167,49032856.37,0,-112.6222222,2.96,5.739437733,1.672444049,0.83,219,42.5,55.9,29.2,8.2,249,2,27.6,30.6,25.8,1.1,34,26,0,98,1,,,,,,,,
1828,4/26/2024,WITEL,L2,SDP,SDP,251400249,1228832,42747726.67,4274.772667,19.37388889,226.4,226.3866667,228.52,1.093333333,2.453333333,1.533333333,50.00213333,0.804933333,3047135.56,7595822.2,49252753.57,0,-110.7866667,4.3,6.239515717,3.153666212,2.09,243,46.3,67.5,31.6,6.3,220,2,27.1,30.1,25.1,1.8,22,26,0,98,1,,,,,,,,
1829,4/27/2024,WITEL,L2,SDP,SDP,251400249,1239587,42937952.83,4293.795283,19.02261635,227.9811321,227.9528302,229.4811321,0,1.094339623,1,50.00462264,0.755239623,3060877.925,7636515.377,49478561.4,0,-113.509434,2.96,4.059427243,1.047337596,2.45,234,17.4,27.6,6.8,7.7,263,2,26.9,30.2,25.3,1.6,31,26,0,98,1,,,,,,,,
1830,4/28/2024,WITEL,L2,SDP,SDP,251400249,1254344,43010047.06,4301.004706,7.209422863,227.5058824,227.5764706,228.9294118,0,1,1,50.00847059,0.755275294,3073027.235,7658776.624,49573122.65,0,-112.6,1.15,2.223524106,1,2.13,191,8.7,23,0,9.1,209,2,27.1,29.8,24.3,1.2,23,26,0,98,1,,,,,,,,
1831,4/29/2024,WITEL,L2,SDP,SDP,251400249,1262897,43179526.32,4317.952632,16.9479257,228.2105263,228.0394737,230.0394737,0.421052632,1.960526316,1.223684211,50.00605263,0.814119737,3085298.5,7685473.382,49762306.88,0,-113.9210526,4.41,7.110123819,3.14927939,0.69,205,54.4,64.6,48.6,11.2,230,2,27.5,29.8,24.9,1.5,20,26,0,98,1,,,,,,,,
1832,4/30/2024,WITEL,L2,SDP,SDP,251400249,1273700,43396267.92,4339.626792,21.67416087,226.2188679,226.0113208,228.5169811,1.320754717,3.086792453,1.547169811,50.01037736,0.818838491,3100819.974,7718063.891,50006385.99,0,-113.4679245,1.64,4.045901409,1,1.36,191,35.4,48.8,28.5,7.9,213,2,26.1,29.4,24.5,1.6,23,26,0,98,1,,,,,,,,
1833,5/1/2024,WITEL,L2,SDP,SDP,251400249,1283337,43545294.59,4354.529459,14.90266701,228.3648649,228.3513514,230.1216216,0,1,1,50.00054054,0.768239189,3116238.27,7746232.054,50183627.89,0,-114.2027027,2.79,5.48793891,1.622780632,2.23,210,43.1,64.3,31.1,10.3,243,2,27.8,31.1,25.9,1.9,38,26,0,98,1,,,,,,,,
1834,5/2/2024,WITEL,L2,SDP,SDP,251400249,1287006,43720200,4372.02,17.49054054,226.5533981,226.0873786,228.8932039,1.310679612,3.514563107,1.40776699,50.00815534,0.847966019,3134134.126,7771463.738,50381643.23,0,-113.7475728,6.2,8,4.882372897,1.59,228,34.1,58.9,26,6,255,2,28.1,30.5,26.1,1.6,38,26,0,98,1,,,,,,,,
1835,5/3/2024,WITEL,L2,SDP,SDP,251400249,1290593,43982972.36,4398.297236,26.27723618,226.9246231,226.6884422,229.0552764,1.090452261,2.773869347,1.452261307,50.00969849,0.812135176,3153004.563,7808559.613,50677584.65,0,-113.9447236,6.29,7.763576755,5.198491027,2.35,243,46.5,62,36.6,9.9,205,2,28.2,31.1,25.8,1.6,25,26,0,98,1,,,,,,,,
1836,5/4/2024,WITEL,L2,SDP,SDP,251400249,1296922,44094771.62,4409.477162,11.17992598,228.1756757,228.1351351,229.9594595,0,1,1,50.01175676,0.72107027,3166000.135,7828315.311,50813227.53,0,-111.9189189,2.97,4.016636038,1.653615892,2.29,249,22.1,33.3,13.9,7.2,254,2,27.5,30.7,25.2,1.7,36,26,0,98,1,,,,,,,,
1837,5/5/2024,WITEL,L2,SDP,SDP,251400249,1304838,44149501.16,4414.950116,5.472954117,228.255814,228.244186,230.1627907,0,1,1,50.00430233,0.728554651,3181478.802,7840294.64,50886996.83,0,-113.0697674,1,3.953760806,1,1.59,213,23.2,39.4,10.6,10.2,203,2,29.2,32,27.7,1.9,29,26,0,98,1,,,,,,,,
1838,5/6/2024,WITEL,L2,SDP,SDP,251400249,1310316,44338458.73,4433.845873,18.89575674,225.6031746,225.3333333,227.9047619,1.619047619,3.476190476,1.650793651,50.00888889,0.845212698,3204853.889,7871167,51112212.68,0,-111.5238095,2.4,4.57920188,1,2.18,204,36.6,49.3,24.3,8,232,2,27.8,31,25,1.9,25,26,0,98,1,,,,,,,,
1839,5/7/2024,WITEL,L2,SDP,SDP,251400249,1312725,44546028.13,4454.602813,20.75693948,228.171875,227.96875,230.203125,0.671875,2.375,1.21875,50.01265625,0.834295313,3219206.359,7896315,51341340.84,0,-111.375,5.96,7.803295543,4.220141582,1.83,219,36.7,51.4,28.4,7.6,246,2,28,30.6,25.1,1.4,38,26,0,98,1,,,,,,,,
1840,5/8/2024,WITEL,L2,SDP,SDP,251400249,1318344,44906622.86,4490.662286,36.05947321,226.6,226.2857143,228.7142857,0.828571429,2.857142857,1.314285714,50.01771429,0.836668571,3241031.657,7938193.971,51733177.09,0,-113.6285714,5.38,6.805471384,4.117825709,2.47,197,51.3,70.5,42.9,9.1,244,2,28.4,32.4,26.6,1,26,26,0,98,1,,,,,,,,
1841,5/9/2024,WITEL,L2,SDP,SDP,251400249,1319798,44965972.64,4496.597264,5.934978437,228.3773585,228.5,230.2264151,0,1,1,50.00396226,0.770567925,3250998.481,7950841.462,51806156.27,0,-112.5188679,4.7,7.592079217,2.82835076,1.77,243,44.3,64.3,33.9,6.2,261,2,26.2,29.7,24.1,1.1,34,26,0,98,1,,,,,,,,
1842,5/10/2024,WITEL,L2,SDP,SDP,251400249,1324082,45021006.25,4502.100625,5.503360849,227.975,228.075,229.7875,0,1,1,50.010125,0.78831875,3262782.375,7962651.025,51875934.05,0,-111.7625,4.84,7.655148139,3.161452717,2.15,180,56.6,80.8,48.7,10.6,200,2,28.5,31.6,26.9,1.8,33,26,0,98,1,,,,,,,,
1843,5/11/2024,WITEL,L2,SDP,SDP,251400249,1327880,45096109.52,4509.610952,7.510327381,228.247619,228.3428571,229.847619,0,1,1,50.00304762,0.798430476,3278658.848,7977610.057,51970233.66,0,-113.9714286,3.79,5.428719192,2.114983111,2.27,200,11.9,22.6,0,7.7,262,2,26.9,30,24,0.8,27,26,0,98,1,,,,,,,,
1844,5/12/2024,WITEL,L2,SDP,SDP,251400249,1332584,45163225,4516.3225,6.711547619,226.8055556,226.8611111,228.6111111,0,1,1,50.00583333,0.781213889,3291230.722,7991331.028,52053261.36,0,-114.8888889,5.42,6.862146678,4.216818902,2.02,206,15.7,39.4,1,5.1,254,2,25.8,28.9,24.1,1.6,31,26,0,98,1,,,,,,,,
1845,5/13/2024,WITEL,L2,SDP,SDP,251400249,1334488,45411073.47,4541.107347,24.78484694,227.3265306,227.3673469,229.4489796,0.673469388,2.571428571,1.387755102,50.01979592,0.814114286,3314669.898,8024444.755,52330474.71,0,-112.877551,6.37,8,4.536615868,2,233,44.2,68.7,33.3,10.4,218,2,27.4,31.3,25.9,0.8,23,26,0,98,1,,,,,,,,
1846,5/14/2024,WITEL,L2,SDP,SDP,251400249,1336318,45509880.88,4550.988088,9.880741297,226.1911765,225.8529412,228.5294118,0.779411765,3.088235294,1.426470588,50.015,0.825870588,3324163.882,8039363.074,52443605.75,0,-113.1470588,5.13,6.22333925,3.793351173,2.12,226,54.9,74.3,40.7,9.3,221,2,27.2,29.6,25.5,0.8,39,26,0,98,1,,,,,,,,
1847,5/15/2024,WITEL,L2,SDP,SDP,251400249,1340289,45942537.88,4594.253788,43.26569964,226.6590909,226.4166667,229.1515152,1.484848485,3.666666667,1.303030303,50.01636364,0.84462197,3352846.447,8089922.735,52913663.92,0,-115.1590909,1.46,3.309708757,1,1.8,218,43.1,58.4,29.4,5.9,279,2,27.6,31.4,25.8,1.1,35,26,0,98,1,,,,,,,,
1848,5/16/2024,WITEL,L2,SDP,SDP,251400249,1345589,46212149.12,4621.214912,26.9611244,226.5877193,226.3684211,228.9912281,0.745614035,3.289473684,1.421052632,50.01517544,0.820042982,3369049.237,8128723.421,53209955.88,0,-115.0526316,1.85,4.310026957,1,0.57,203,22.1,46.7,14,11.2,201,2,27,29,24.2,1.3,33,26,0,98,1,,,,,,,,
1849,5/17/2024,WITEL,L2,SDP,SDP,251400249,1353369,46462495.47,4646.249547,25.03463489,226.5886792,226.3698113,228.7056604,0.498113208,2.762264151,1.290566038,50.00049057,0.808353208,3385399.675,8169704.536,53490724.63,0,-112.3056604,3.15,4.295146558,2.148991655,0.99,239,56.8,76.9,50.7,11.1,218,2,26.8,29.2,24.2,1,31,26,0,98,1,,,,,,,,
1850,5/18/2024,WITEL,L2,SDP,SDP,251400249,1362336,46605849.07,4660.584907,14.33536024,228.1481481,228.3425926,230.0555556,0,1,1,49.99712963,0.723431481,3400231.009,8196029.917,53657605.16,0,-111.8240741,2.94,4.32875178,1.214357128,2.3,196,7,25.1,0,5.2,201,2,27.7,29.9,26,1,38,26,0,98,1,,,,,,,,
1851,5/19/2024,WITEL,L2,SDP,SDP,251400249,1372848,46661547.62,4666.154762,5.569854497,227.8,227.8761905,229.7238095,0,1,1,50.01485714,0.741741905,3415409.838,8210135.029,53733187.77,0,-114.2095238,3.95,6.308939451,2.770936911,1.82,228,29.6,50.5,17.8,6.2,207,2,27.1,31,25.3,2,26,26,0,98,1,,,,,,,,
1852,5/20/2024,WITEL,L2,SDP,SDP,251400249,1383801,46818694.35,4681.869435,15.71467358,226.7258065,226.3790323,229.1532258,0.733870968,3.532258065,1.427419355,50.02758065,0.860273387,3431982.411,8232975.685,53911771.21,0,-113.7096774,6.51,8,5.374697263,2.2,208,50.4,71.8,37,11.5,210,2,27.1,30,25.2,1,37,26,0,98,1,,,,,,,,
1853,5/21/2024,WITEL,L2,SDP,SDP,251400249,1394892,47123133.98,4712.313398,30.44396211,226.7566265,226.7373494,229.1228916,1.281927711,3.036144578,1.544578313,50.01344578,0.86755494,3452602.998,8265975.822,54239243.04,0,-113.8361446,3.86,5.538815913,2.193346573,1.75,229,40.1,60.4,28.5,10.1,256,2,24.7,28.4,22.7,1.7,30,26,0,98,1,,,,,,,,
1854,5/22/2024,WITEL,L2,SDP,SDP,251400249,1408012,47352287.74,4735.228774,22.91537599,226.9150943,226.6886792,229.1603774,0.650943396,2.905660377,1.349056604,50.01009434,0.820060377,3470760.481,8298393.236,54492298.14,0,-112.0943396,3.25,6.066023276,1.876023587,0.69,231,37,51.9,26.1,8,244,2,27.1,29.7,25.2,1.2,29,26,0,98,1,,,,,,,,
1855,5/23/2024,WITEL,L2,SDP,SDP,251400249,1420206,47496190.82,4749.619082,14.39030805,227.6938776,227.6428571,229.4795918,0,1,1,50.00418367,0.722996939,3486511.786,8325071.52,54660258.23,0,-113.1326531,4.44,6.170628537,2.583249537,2.48,227,46.9,68.2,36.4,11.8,228,2,26.8,29,24.8,1.8,22,26,0,98,1,,,,,,,,
1856,5/24/2024,WITEL,L2,SDP,SDP,251400249,1435724,47558983.78,4755.898378,6.279296746,227.6486486,227.8378378,229.4864865,0,1,1,50.00986486,0.710602703,3503856.662,8340645.284,54745877.3,0,-112.1621622,5.38,6.60885476,4.111916679,0.94,225,46.2,64.5,33.6,8.5,212,2,26.3,28.9,23.9,2,30,26,0,98,1,,,,,,,,
1857,5/25/2024,WITEL,L2,SDP,SDP,251400249,1443296,47608584.4,4760.85844,4.960061989,228.3027523,228.2477064,230.0917431,0,1,1,50.01091743,0.710400917,3517489.853,8352828.092,54813384.89,0,-112.706422,7.87,8,6.622437235,2.3,185,19.3,44,5.5,6.6,275,2,27.7,30.7,24.7,1.8,20,26,0,98,1,,,,,,,,
1858,5/26/2024,WITEL,L2,SDP,SDP,251400249,1455582,47666784,4766.6784,5.819959633,228.8533333,228.92,230.7466667,0,1,1,50.0136,0.729173333,3533280.733,8367444.52,54892434.43,0,-112.12,3.28,4.376694158,1.492469893,2.48,240,18.8,34.1,10.7,6.6,202,2,26.5,29.8,24.3,1.4,36,26,0,98,1,,,,,,,,
1859,5/27/2024,WITEL,L2,SDP,SDP,251400249,1467422,47774944.74,4777.494474,10.81607368,226.5921053,226.1052632,229.0789474,1.092105263,4.052631579,1.447368421,50.00947368,0.836077632,3547107.934,8385909.447,55020822.2,0,-113.3157895,2.7,5.134070765,1.182422095,1.27,209,53.2,77.1,47.8,11.8,209,2,26.3,30.3,24.7,1.9,26,26,0,98,1,,,,,,,,
1860,5/28/2024,WITEL,L2,SDP,SDP,251400249,1480352,48206459.09,4820.645909,43.15143541,227.4393939,227.8030303,230.1969697,2.378787879,2.287878788,1.257575758,50.00287879,0.875709091,3576710.879,8434596.273,55495768.26,0,-112.0151515,5.84,7.328324277,4.392133778,1.04,223,40,57.7,29.1,9.5,266,2,26.7,29.6,24.2,1.7,28,26,0,98,1,,,,,,,,
1861,5/30/2024,WITEL,L2,SDP,SDP,251400249,1508502,48663895.12,4866.389512,45.7436031,224.1219512,223.4634146,226.6341463,1.317073171,4.87804878,1.804878049,50.00390244,0.867782927,3612754.732,8503879.976,56011981.22,0,-112.4634146,3.48,5.009299949,2.185441739,0.53,215,51.2,61.6,38.2,6.2,240,2,25.7,29,22.8,1.4,25,26,0,98,1,,,,,,,,
1862,5/31/2024,WITEL,L2,SDP,SDP,251400249,1517746,48914864.71,4891.486471,25.09695839,228.5882353,228.3382353,230.6764706,0.323529412,1.75,1.205882353,50.01088235,0.757894118,3628861.456,8542472.735,56294009.85,0,-112.9264706,8,8,6.185803138,1.52,196,31.6,53.8,21.7,8.4,277,2,26.1,29.9,24.6,1.7,21,26,0,98,1,,,,,,,,
1863,6/1/2024,WITEL,L2,SDP,SDP,251400249,1540138,49067729.79,4906.772979,15.28650814,227.9574468,227.8297872,229.8297872,0,1,1,50.00297872,0.720387234,3647376,8575209.787,56480820.81,0,-112.4042553,1,3.76718171,1,2.29,249,20.7,35.4,9.2,11,226,2,26.9,30.7,25.2,1.9,31,26,0,98,1,,,,,,,,
1864,6/2/2024,WITEL,L2,SDP,SDP,251400249,1545998,49104281.98,4910.428198,3.655219475,227.4954955,227.5225225,229.4234234,0,1,1,50.00261261,0.706778378,3655823.342,8586985.613,56531589.23,0,-112.8378378,1.13,2.808364471,1,0.84,237,16.6,29.3,7.5,8.5,235,2,27.7,30.3,25.2,1.1,26,26,0,98,1,,,,,,,,
1865,6/3/2024,WITEL,L2,SDP,SDP,251400249,1561096,49208422.92,4920.842292,10.41409416,226.627907,226.0265781,228.9634551,0.760797342,3.747508306,1.428571429,50.01800664,0.828909967,3668917.704,8608684.701,56657089.96,0,-112.5348837,4.29,7.031462753,3.017162819,2.04,209,43,54.1,31.4,11.8,217,2,25.2,28.8,23.3,1.7,28,26,0,98,1,,,,,,,,
1866,6/4/2024,WITEL,L2,SDP,SDP,251400249,1572773,49491930.19,4949.193019,28.35072651,224.9056604,224.490566,227.3584906,1.264150943,4.018867925,1.622641509,50.02,0.881333962,3687687.283,8661220.792,56980741.36,0,-113.6415094,7.09,8,5.523536172,0.83,206,42.4,64.5,36.1,5.1,252,2,26.4,30.1,24.8,1.1,21,26,0,98,1,,,,,,,,
1867,6/5/2024,WITEL,L2,SDP,SDP,251400249,1576377,49744920.86,4974.492086,25.29906722,226.7913907,226.5662252,229.0165563,0.781456954,2.953642384,1.506622517,49.99923841,0.833242715,3704804.877,8705052.222,57269261.13,0,-113.3443709,5.29,8,3.632944347,1.4,216,36.2,55.8,24,7.3,252,2,26,29.8,24.1,1.1,29,26,0,98,1,,,,,,,,
1868,6/6/2024,WITEL,L2,SDP,SDP,251400249,1586717,49966239.82,4996.623982,22.13189621,226.7079646,226.2743363,228.7610619,0.654867257,3.053097345,1.548672566,50.00106195,0.833956637,3721180.487,8743039.177,57522231.58,0,-112.4070796,5.68,8,3.980716928,1.14,183,47.7,58.1,37.5,8.3,207,2,27.1,30.3,24.8,1.3,28,26,0,98,1,,,,,,,,
1869,6/7/2024,WITEL,L2,SDP,SDP,251400249,1601809,50182609.73,5018.260973,21.63699115,226.3451327,226.1150442,228.3539823,0.743362832,2.89380531,1.486725664,49.99831858,0.823887611,3737557.965,8781186.752,57770901.65,0,-112.2300885,6.81,8,5.065802005,1.02,216,44.1,68.5,35.1,11,222,2,25.7,29.5,23.5,1,23,26,0,98,1,,,,,,,,
1870,6/8/2024,WITEL,L2,SDP,SDP,251400249,1620449,50320912.5,5032.09125,13.83027655,226.25,226.3125,227.8125,0,1,1,50.001875,0.7676875,3750997.875,8808414.313,57935915.44,0,-111.5625,3.23,5.86900231,1.904075607,1.41,201,13.2,24.2,3.5,6,262,2,26.3,29.5,24.4,2,20,26,0,98,1,,,,,,,,
1871,6/9/2024,WITEL,L2,SDP,SDP,251400249,1622930,50404153.06,5040.415306,8.324056122,227.1326531,227.1020408,228.8163265,0,1,1.091836735,50.02091837,0.808916327,3766911.878,8828739.918,58040024.71,0,-111.3061224,3.77,6.436346943,2.427179811,1.37,193,35.1,47,25.2,11.7,239,2,27.8,30.9,26.1,1,36,26,0,98,1,,,,,,,,
1872,6/10/2024,WITEL,L2,SDP,SDP,251400249,1626287,50572465.05,5057.246505,16.83119873,226.5728155,225.8834951,228.6796117,0.796116505,3.834951456,1.495145631,50.00359223,0.843920388,3781092.68,8859523.466,58231533.82,0,-111.7572816,4.65,7.32069443,3.070245539,0.93,224,23.5,38.7,11.7,6.8,276,2,25.7,29.6,24.2,0.9,37,26,0,98,1,,,,,,,,
1873,6/11/2024,WITEL,L2,SDP,SDP,251400249,1630035,50838587.61,5083.858761,26.61225621,227.1769912,226.619469,229.1238938,0.575221239,3.017699115,1.407079646,50.00433628,0.845938938,3797729.274,8904235.442,58528072.8,0,-110.5929204,5.6,6.736390867,4.256124987,0.92,236,52,70,37.4,9.7,257,2,25.1,28.3,23.1,1.6,34,26,0,98,1,,,,,,,,
1874,6/12/2024,WITEL,L2,SDP,SDP,251400249,1633967,51106551.92,5110.655192,26.79643125,226.1730769,225.7788462,228.4230769,1.269230769,3.769230769,1.548076923,50.02326923,0.858007692,3814288.462,8949415.308,58825612.18,0,-112.1538462,6.53,8,4.756999302,2.09,245,35.9,46.8,25.9,7,250,2,26.7,30.6,25,1.9,27,26,0,98,1,,,,,,,,
1875,6/13/2024,WITEL,L2,SDP,SDP,251400249,1637892,51388798.25,5138.879825,28.22463225,226.5614035,226.122807,228.5087719,0.614035088,3.184210526,1.48245614,50.01675439,0.833447368,3831485.93,8997995.596,59142372.61,0,-111.7894737,4.13,6.288242665,2.660812411,1.24,231,44.8,56.4,31,5.9,261,2,25.7,28.7,22.8,1.4,31,26,0,98,1,,,,,,,,
1876,6/14/2024,WITEL,L2,SDP,SDP,251400249,1641980,51646487.18,5164.648718,25.76889339,227.1794872,227.0641026,229,0.217948718,1.692307692,1.179487179,50.00435897,0.774239744,3845944.487,9045345.59,59433171.09,0,-112.7692308,4.2,7.075267441,2.328574568,0.6,238,45.3,65.6,36.9,5.4,259,2,26.8,29.5,25.1,1.3,30,26,0,98,1,,,,,,,,
1877,6/15/2024,WITEL,L2,SDP,SDP,251400249,1646225,51787450,5178.745,14.09628205,228.05,228.25,229.91,0,1,1,50.0087,0.727707,3856996.33,9077176.68,59599499.45,0,-112.21,2.38,4.740323392,1,2.42,219,22.2,44,10.2,6,215,2,25.5,27.9,23.4,2,33,26,0,98,1,,,,,,,,
1878,6/16/2024,WITEL,L2,SDP,SDP,251400249,1651819,51847361.54,5184.736154,5.991153846,226.6025641,226.8461538,228.5128205,0,1,0.525641026,50.01115385,0.682347436,3866192.564,9099659.962,59681187.49,0,-112.025641,1.59,3.074868565,1,2.35,182,18.7,37.9,7.7,6.1,278,2,24.1,27.8,22.6,1.1,29,26,0,98,1,,,,,,,,
