time,relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_18cm (°C),is_day (),sunshine_duration (s),uv_index (),direct_radiation (W/m²),temperature_2m (°C),showers (mm),cloud_cover (%),weather_description
2024-01-07 05:00:00,94,24.7,32.2,0.0,1010.4,1007.5,-0.0,0.2,1.1,180,2.2,29.1,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-01-07 06:00:00,95,24.8,32.1,0.0,1011.3,1008.4,0.01,0.17,1.4,180,3.2,29.0,1,0.0,0.0,0.0,25.7,0.0,100,Fog
2024-01-07 07:00:00,95,25.1,32.5,0.2,1011.1,1008.2,0.02,0.17,2.6,214,4.3,28.9,1,0.0,0.45,4.0,26.0,0.2,100,Fog
2024-01-07 08:00:00,91,25.3,33.3,0.8,1011.4,1008.5,0.08,0.32,3.6,233,8.3,28.8,1,1606.29,2.25,45.0,26.9,0.8,100,Thunderstorm: Slight or moderate
2024-01-07 09:00:00,87,25.4,34.4,1.2,1011.6,1008.7,0.2,0.49,2.9,263,8.6,28.8,1,2728.79,3.95,91.0,27.8,1.2,100,Thunderstorm: Slight or moderate
2024-01-07 10:00:00,82,25.4,35.4,0.1,1011.4,1008.5,0.32,0.71,3.3,276,9.7,28.8,1,3600.0,5.95,168.0,28.8,0.1,100,Overcast
2024-01-07 11:00:00,77,25.4,36.9,0.2,1011.2,1008.4,0.39,0.97,2.6,286,9.4,28.9,1,3600.0,7.35,224.0,29.9,0.2,100,Overcast
2024-01-07 12:00:00,72,25.0,37.5,0.2,1010.3,1007.5,0.44,1.23,3.6,307,9.4,29.1,1,3600.0,7.85,324.0,30.7,0.2,100,Rain showers: Slight
2024-01-07 13:00:00,69,24.8,36.7,0.3,1009.1,1006.3,0.35,1.41,7.9,330,14.8,29.3,1,3413.52,8.05,165.0,31.2,0.3,100,Rain showers: Slight
2024-01-07 14:00:00,72,25.1,36.2,1.8,1008.2,1005.4,0.37,1.24,9.2,334,19.4,29.5,1,3600.0,5.5,180.0,30.8,1.8,100,Thunderstorm: Slight or moderate
2024-01-07 15:00:00,77,25.0,34.8,3.8,1007.9,1005.1,0.33,0.94,9.2,339,22.3,29.7,1,314.66,3.1,54.0,29.5,3.8,100,Thunderstorm with slight hail
2024-01-07 16:00:00,78,24.9,34.7,1.7,1008.3,1005.5,0.2,0.89,7.4,317,19.1,29.8,1,0.0,3.85,20.0,29.1,1.7,100,Thunderstorm: Slight or moderate
2024-01-07 17:00:00,80,24.9,34.5,1.0,1009.3,1006.4,0.14,0.79,5.8,300,15.1,29.8,1,0.0,2.2,5.0,28.7,1.0,100,Thunderstorm: Slight or moderate
2024-01-07 18:00:00,84,25.0,33.9,2.7,1009.6,1006.7,0.09,0.6,5.1,274,13.0,29.9,1,0.0,0.55,1.0,27.9,2.7,100,Thunderstorm with slight hail
2024-01-07 19:00:00,90,24.8,32.7,2.4,1010.2,1007.3,0.05,0.35,3.1,234,9.7,29.8,0,0.0,0.0,0.0,26.6,2.4,100,Thunderstorm with slight hail
2024-01-07 20:00:00,91,24.9,32.9,0.0,1010.6,1007.7,0.02,0.31,1.8,169,6.1,29.7,0,0.0,0.0,0.0,26.5,0.0,100,Overcast
2024-01-07 21:00:00,92,25.0,32.9,0.0,1011.3,1008.4,0.01,0.27,1.0,135,3.6,29.6,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-01-07 22:00:00,92,24.8,32.8,0.0,1011.4,1008.5,0.01,0.27,0.4,180,2.2,29.5,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-01-07 23:00:00,93,24.8,32.5,0.0,1011.0,1008.1,-0.0,0.24,0.5,225,1.4,29.4,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-01-08 00:00:00,94,24.8,32.3,0.0,1010.6,1007.7,-0.0,0.2,0.8,243,1.4,29.3,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-01-08 01:00:00,94,24.4,31.7,0.0,1010.3,1007.4,-0.0,0.2,0.8,243,1.8,29.2,0,0.0,0.0,0.0,25.5,0.0,100,Overcast
2024-01-08 02:00:00,95,24.4,31.5,0.0,1010.0,1007.1,-0.0,0.16,1.1,198,2.2,29.0,0,0.0,0.0,0.0,25.3,0.0,100,Overcast
2024-01-08 03:00:00,95,24.3,31.3,0.0,1009.5,1006.6,-0.0,0.16,1.1,180,2.2,28.9,0,0.0,0.0,0.0,25.2,0.0,100,Fog
2024-01-08 04:00:00,96,24.3,31.1,0.0,1009.9,1007.0,-0.0,0.13,1.1,162,2.2,28.8,0,0.0,0.0,0.0,25.0,0.0,100,Fog
2024-01-08 05:00:00,96,24.3,31.2,0.0,1010.5,1007.6,-0.0,0.13,0.8,153,2.2,28.7,0,0.0,0.0,0.0,25.0,0.0,100,Fog
2024-01-08 06:00:00,97,24.3,31.1,0.0,1011.3,1008.4,-0.0,0.09,0.7,180,1.8,28.6,1,0.0,0.0,0.0,24.9,0.0,100,Fog
2024-01-08 07:00:00,94,24.3,31.4,0.0,1011.6,1008.7,0.01,0.19,1.8,191,3.6,28.5,1,0.0,0.5,4.0,25.4,0.0,100,Fog
2024-01-08 08:00:00,88,24.4,32.7,0.0,1011.8,1008.9,0.09,0.42,1.4,180,5.0,28.4,1,3600.0,2.05,87.0,26.6,0.0,100,Overcast
2024-01-08 09:00:00,80,24.2,34.0,0.0,1011.9,1009.0,0.23,0.75,1.1,270,4.7,28.4,1,3600.0,4.25,202.0,28.0,0.0,95,Overcast
2024-01-08 10:00:00,72,23.7,34.9,0.0,1011.6,1008.7,0.34,1.14,3.8,287,10.1,28.5,1,3600.0,6.15,301.0,29.3,0.0,71,Partly cloudy
2024-01-08 11:00:00,67,23.4,35.5,0.0,1011.1,1008.3,0.38,1.42,5.5,293,13.0,28.6,1,3600.0,6.55,321.0,30.2,0.0,73,Partly cloudy
2024-01-08 12:00:00,64,23.4,36.6,0.0,1010.3,1007.5,0.43,1.62,6.8,302,17.3,28.8,1,3600.0,7.9,371.0,31.0,0.0,100,Overcast
2024-01-08 13:00:00,61,22.9,35.8,0.0,1009.9,1007.1,0.4,1.78,9.6,340,18.7,29.0,1,3600.0,6.15,253.0,31.3,0.0,100,Overcast
2024-01-08 14:00:00,64,23.1,34.7,0.1,1009.2,1006.4,0.35,1.59,10.6,336,22.7,29.2,1,1038.56,2.2,84.0,30.7,0.1,99,Overcast
2024-01-08 15:00:00,70,23.8,34.5,0.2,1008.7,1005.9,0.29,1.26,9.2,329,23.0,29.4,1,2420.99,1.4,108.0,29.9,0.2,94,Overcast
2024-01-08 16:00:00,71,23.6,34.3,0.1,1008.8,1006.0,0.2,1.19,6.4,322,19.4,29.5,1,708.64,1.3,50.0,29.4,0.1,97,Overcast
2024-01-08 17:00:00,73,23.7,34.3,0.0,1009.4,1006.6,0.13,1.08,4.6,342,14.4,29.6,1,0.0,0.95,22.0,29.1,0.0,99,Overcast
2024-01-08 18:00:00,75,23.7,34.1,0.0,1009.9,1007.0,0.07,0.98,2.3,18,12.2,29.7,1,0.0,0.25,0.0,28.6,0.0,98,Overcast
2024-01-08 19:00:00,85,24.6,33.2,0.0,1010.5,1007.6,0.03,0.55,4.3,228,4.7,29.6,0,0.0,0.0,0.0,27.4,0.0,100,Overcast
2024-01-08 20:00:00,89,24.8,32.9,1.7,1011.1,1008.2,0.04,0.39,3.4,198,11.5,29.6,0,0.0,0.0,0.0,26.8,1.7,100,Rain showers: Slight
2024-01-08 21:00:00,91,25.0,33.0,0.0,1011.8,1008.9,0.02,0.31,2.5,188,6.8,29.5,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-01-08 22:00:00,92,25.0,33.0,0.0,1011.7,1008.8,0.01,0.28,1.1,198,5.0,29.4,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-01-08 23:00:00,92,25.0,32.9,0.0,1011.2,1008.3,0.01,0.27,0.8,153,2.2,29.3,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-01-09 00:00:00,93,25.0,32.9,0.0,1010.7,1007.8,0.01,0.24,0.7,180,1.8,29.2,0,0.0,0.0,0.0,26.3,0.0,94,Overcast
2024-01-09 01:00:00,94,24.7,32.0,0.0,1010.5,1007.6,0.01,0.2,1.3,214,2.2,29.1,0,0.0,0.0,0.0,25.7,0.0,86,Overcast
2024-01-09 02:00:00,95,24.6,31.7,0.0,1009.8,1006.9,-0.0,0.16,1.5,225,2.9,29.0,0,0.0,0.0,0.0,25.5,0.0,97,Overcast
2024-01-09 03:00:00,96,24.6,31.5,0.0,1009.6,1006.7,-0.0,0.13,1.5,225,3.2,28.9,0,0.0,0.0,0.0,25.3,0.0,100,Fog
2024-01-09 04:00:00,97,24.5,31.2,0.0,1009.6,1006.7,-0.0,0.1,1.8,217,3.2,28.8,0,0.0,0.0,0.0,25.1,0.0,98,Fog
2024-01-09 05:00:00,97,24.4,31.0,0.0,1010.0,1007.1,-0.0,0.09,1.8,191,4.0,28.7,0,0.0,0.0,0.0,24.9,0.0,83,Fog
2024-01-09 06:00:00,96,24.1,30.7,0.0,1010.2,1007.3,-0.0,0.13,2.2,180,4.3,28.6,1,0.0,0.0,0.0,24.8,0.0,85,Fog
2024-01-09 07:00:00,90,24.1,31.7,0.0,1010.1,1007.2,0.02,0.33,2.9,180,6.1,28.5,1,3145.19,0.45,50.0,25.9,0.0,27,Mainly clear
2024-01-09 08:00:00,83,24.3,33.3,0.0,1010.2,1007.3,0.12,0.62,2.9,187,7.6,28.4,1,3600.0,2.15,251.0,27.5,0.0,21,Mainly clear
2024-01-09 09:00:00,76,24.3,35.0,0.0,1010.3,1007.4,0.29,0.96,2.1,239,7.6,28.4,1,3600.0,4.0,428.0,29.0,0.0,39,Mainly clear
2024-01-09 10:00:00,69,24.0,37.2,0.0,1009.9,1007.1,0.41,1.34,3.3,264,9.7,28.5,1,3600.0,6.25,544.0,30.4,0.0,48,Partly cloudy
2024-01-09 11:00:00,62,23.5,38.8,0.0,1009.2,1006.4,0.49,1.78,5.2,258,12.6,28.7,1,3600.0,8.1,667.0,31.7,0.0,44,Partly cloudy
2024-01-09 12:00:00,57,23.1,39.6,0.0,1008.3,1005.5,0.54,2.13,6.6,261,15.5,29.0,1,3600.0,9.2,714.0,32.8,0.0,35,Mainly clear
2024-01-09 13:00:00,59,23.6,39.3,0.0,1007.8,1005.0,0.55,2.02,9.0,272,16.6,29.3,1,3600.0,9.2,710.0,32.7,0.0,75,Partly cloudy
2024-01-09 14:00:00,57,23.3,38.0,0.1,1006.8,1004.0,0.51,2.16,9.3,257,19.8,29.6,1,3600.0,8.3,428.0,33.0,0.1,73,Partly cloudy
2024-01-09 15:00:00,58,23.3,36.9,0.1,1006.1,1003.3,0.43,2.06,9.4,274,19.8,29.9,1,3600.0,6.7,346.0,32.6,0.1,99,Overcast
2024-01-09 16:00:00,62,23.8,36.4,0.1,1006.3,1003.5,0.35,1.8,10.2,309,21.6,30.1,1,3600.0,3.4,212.0,32.0,0.1,100,Overcast
2024-01-09 17:00:00,68,24.1,35.5,0.5,1006.9,1004.1,0.24,1.41,8.7,315,22.3,30.3,1,3600.0,0.5,74.0,30.7,0.5,100,Rain showers: Slight
2024-01-09 18:00:00,72,24.4,35.6,0.2,1007.5,1004.7,0.13,1.18,4.3,312,17.3,30.4,1,61.18,0.15,11.0,30.0,0.2,100,Rain showers: Slight
2024-01-09 19:00:00,79,25.2,35.8,0.4,1008.7,1005.9,0.04,0.85,2.6,124,8.6,30.5,0,0.0,0.0,0.0,29.3,0.4,100,Rain showers: Slight
2024-01-09 20:00:00,83,25.4,35.0,0.0,1009.1,1006.2,0.04,0.66,4.2,121,7.9,30.5,0,0.0,0.0,0.0,28.6,0.0,100,Overcast
2024-01-09 21:00:00,85,24.9,33.4,0.0,1010.1,1007.2,0.04,0.56,6.1,118,12.2,30.4,0,0.0,0.0,0.0,27.7,0.0,100,Overcast
2024-01-09 22:00:00,88,24.9,33.1,0.0,1010.0,1007.1,0.03,0.43,5.0,111,12.2,30.3,0,0.0,0.0,0.0,27.1,0.0,100,Overcast
2024-01-09 23:00:00,88,24.7,32.7,0.0,1009.7,1006.8,0.03,0.42,5.1,86,10.4,30.2,0,0.0,0.0,0.0,26.9,0.0,100,Overcast
2024-01-10 00:00:00,88,24.5,32.2,0.0,1009.2,1006.3,0.03,0.42,5.4,90,11.2,30.1,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-01-10 01:00:00,89,24.6,32.7,0.0,1009.4,1006.5,0.03,0.38,2.9,97,11.5,29.9,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-01-10 02:00:00,89,24.4,32.4,0.0,1008.8,1005.9,0.02,0.38,2.5,98,6.5,29.8,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-01-10 03:00:00,90,24.4,32.4,0.0,1008.4,1005.5,0.01,0.34,1.1,72,5.0,29.7,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-01-10 04:00:00,91,24.5,32.4,0.0,1008.1,1005.2,0.01,0.3,0.5,45,2.2,29.5,0,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-01-10 05:00:00,92,24.6,32.4,0.0,1008.7,1005.8,-0.0,0.27,0.0,270,1.1,29.4,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-01-10 06:00:00,93,24.6,32.2,0.0,1009.4,1006.5,-0.0,0.23,0.8,153,1.8,29.3,1,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-01-10 07:00:00,91,25.0,33.1,0.0,1009.8,1006.9,0.02,0.31,2.1,149,3.6,29.2,1,1535.5,0.15,21.0,26.6,0.0,61,Overcast
2024-01-10 08:00:00,85,25.1,34.4,0.1,1010.5,1007.6,0.11,0.56,1.3,146,5.4,29.1,1,3600.0,0.4,173.0,27.8,0.1,100,Overcast
2024-01-10 09:00:00,80,25.0,35.4,0.6,1010.4,1007.5,0.25,0.79,0.4,270,4.7,29.1,1,3600.0,1.25,238.0,28.8,0.6,100,Rain showers: Slight
2024-01-10 10:00:00,76,25.3,37.2,0.2,1010.1,1007.3,0.35,1.02,1.9,292,7.2,29.2,1,3600.0,3.3,388.0,30.0,0.2,74,Partly cloudy
2024-01-10 11:00:00,70,24.9,38.4,0.1,1009.2,1006.4,0.43,1.35,3.5,294,10.4,29.3,1,3600.0,5.8,419.0,31.1,0.1,83,Overcast
2024-01-10 12:00:00,65,24.6,39.4,0.0,1008.4,1005.6,0.49,1.66,5.2,304,13.3,29.5,1,3600.0,8.4,535.0,32.0,0.0,85,Overcast
2024-01-10 13:00:00,56,23.3,39.2,0.0,1007.5,1004.7,0.49,2.24,7.4,317,16.2,29.9,1,3600.0,7.75,501.0,33.3,0.0,100,Overcast
2024-01-10 14:00:00,61,24.1,37.3,0.1,1006.8,1004.0,0.4,1.92,11.1,331,23.8,30.1,1,3600.0,7.0,247.0,32.6,0.1,100,Overcast
2024-01-10 15:00:00,69,24.7,35.9,1.1,1006.3,1003.5,0.3,1.39,10.8,323,24.8,30.4,1,2521.45,4.1,111.0,31.0,1.1,100,Thunderstorm: Slight or moderate
2024-01-10 16:00:00,74,25.2,35.8,1.2,1006.5,1003.7,0.23,1.12,9.4,302,22.7,30.6,1,1443.5,2.8,65.0,30.3,1.2,100,Thunderstorm: Slight or moderate
2024-01-10 17:00:00,78,25.1,35.1,2.6,1007.1,1004.3,0.17,0.9,7.4,284,19.8,30.7,1,0.0,1.25,13.0,29.4,2.6,100,Thunderstorm with slight hail
2024-01-10 18:00:00,79,25.1,35.3,0.5,1007.6,1004.8,0.09,0.85,4.0,275,15.8,30.7,1,0.0,0.4,1.0,29.1,0.5,100,Rain showers: Slight
2024-01-10 19:00:00,87,25.3,34.1,1.1,1008.2,1005.3,0.04,0.48,3.6,233,8.3,30.7,0,0.0,0.0,0.0,27.7,1.1,100,Thunderstorm: Slight or moderate
2024-01-10 20:00:00,88,25.4,34.3,1.0,1009.0,1006.1,0.03,0.44,2.0,225,6.8,30.6,0,0.0,0.0,0.0,27.6,1.0,100,Rain showers: Slight
2024-01-10 21:00:00,89,25.4,34.2,1.1,1009.7,1006.8,0.02,0.4,1.8,233,4.7,30.5,0,0.0,0.0,0.0,27.4,1.1,100,Rain showers: Slight
2024-01-10 22:00:00,90,25.5,34.0,0.0,1009.9,1007.0,0.02,0.36,2.6,254,5.4,30.4,0,0.0,0.0,0.0,27.3,0.0,100,Overcast
2024-01-10 23:00:00,90,25.3,33.6,0.0,1009.5,1006.6,0.02,0.36,3.3,257,6.8,30.3,0,0.0,0.0,0.0,27.1,0.0,100,Overcast
2024-01-11 00:00:00,90,25.0,32.9,0.0,1008.9,1006.0,0.02,0.35,4.0,275,8.3,30.2,0,0.0,0.0,0.0,26.8,0.0,100,Overcast
2024-01-11 01:00:00,90,24.5,32.1,0.0,1008.9,1006.0,0.03,0.34,3.8,287,10.1,30.0,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-01-11 02:00:00,91,24.3,31.6,0.0,1008.4,1005.5,0.02,0.3,4.0,280,8.6,29.9,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-01-11 03:00:00,92,24.3,31.4,0.0,1008.1,1005.2,0.02,0.26,4.0,275,8.6,29.7,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-01-11 04:00:00,93,24.3,31.3,0.0,1008.2,1005.3,0.02,0.23,3.6,276,8.3,29.6,0,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-01-11 05:00:00,94,24.4,31.5,0.0,1008.9,1006.0,0.01,0.2,2.5,270,7.2,29.5,0,0.0,0.0,0.0,25.5,0.0,100,Overcast
2024-01-11 06:00:00,94,24.4,31.5,0.0,1009.5,1006.6,0.01,0.19,1.5,256,4.7,29.3,1,0.0,0.0,0.0,25.4,0.0,100,Overcast
2024-01-11 07:00:00,92,24.6,32.2,0.0,1009.8,1006.9,0.01,0.27,2.3,252,4.3,29.2,1,0.0,0.5,3.0,26.0,0.0,100,Overcast
2024-01-11 08:00:00,88,24.9,33.4,0.0,1010.5,1007.6,0.08,0.43,2.9,263,7.2,29.1,1,2886.56,1.85,61.0,27.1,0.0,100,Overcast
2024-01-11 09:00:00,80,24.8,34.6,0.0,1010.5,1007.6,0.21,0.78,4.1,255,10.4,29.1,1,3600.0,3.7,173.0,28.6,0.0,100,Overcast
2024-01-11 10:00:00,71,24.4,36.4,0.0,1010.3,1007.5,0.34,1.25,5.5,247,13.3,29.1,1,3600.0,5.5,323.0,30.3,0.0,100,Overcast
2024-01-11 11:00:00,65,24.0,37.8,0.0,1009.5,1006.7,0.43,1.61,5.4,250,13.7,29.3,1,3600.0,6.75,340.0,31.4,0.0,100,Overcast
2024-01-11 12:00:00,62,24.2,39.3,0.0,1009.1,1006.3,0.47,1.85,6.1,267,15.5,29.5,1,3600.0,7.5,439.0,32.4,0.0,100,Overcast
2024-01-11 13:00:00,70,25.4,38.3,0.2,1008.2,1005.4,0.47,1.39,10.4,290,21.6,29.7,1,3600.0,7.85,433.0,31.6,0.2,100,Rain showers: Slight
2024-01-11 14:00:00,74,25.2,35.6,3.5,1007.8,1005.0,0.36,1.12,10.7,284,25.2,29.9,1,219.18,7.15,60.0,30.3,3.5,100,Thunderstorm with slight hail
2024-01-11 15:00:00,76,25.2,35.5,1.7,1007.3,1004.5,0.26,1.01,8.3,270,23.4,30.1,1,0.0,4.75,14.0,29.9,1.7,100,Thunderstorm: Slight or moderate
2024-01-11 16:00:00,78,24.9,34.8,2.3,1007.3,1004.5,0.18,0.89,6.9,264,18.4,30.2,1,0.0,0.9,0.0,29.2,2.3,100,Thunderstorm with slight hail
2024-01-11 17:00:00,79,24.9,34.8,0.7,1007.8,1005.0,0.12,0.84,5.0,240,14.8,30.2,1,0.0,0.15,0.0,28.9,0.7,100,Rain showers: Slight
2024-01-11 18:00:00,83,25.1,34.4,1.9,1008.5,1005.6,0.08,0.65,4.8,207,10.8,30.2,1,0.0,0.05,0.0,28.3,1.9,100,Thunderstorm: Slight or moderate
2024-01-11 19:00:00,89,25.0,32.9,1.6,1009.4,1006.5,0.04,0.39,5.8,274,9.7,30.1,0,0.0,0.0,0.0,27.0,1.6,100,Rain showers: Slight
2024-01-11 20:00:00,89,24.8,32.5,0.0,1009.8,1006.9,0.03,0.39,6.1,273,12.2,30.0,0,0.0,0.0,0.0,26.8,0.0,100,Overcast
2024-01-11 21:00:00,90,24.6,31.8,0.0,1010.4,1007.5,0.04,0.34,6.8,273,14.0,29.9,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-01-11 22:00:00,91,24.5,31.6,0.0,1010.6,1007.7,0.03,0.3,6.1,273,13.7,29.7,0,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-01-11 23:00:00,91,24.3,31.2,0.0,1010.3,1007.4,0.03,0.3,6.1,273,12.2,29.6,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-01-12 00:00:00,92,24.3,31.1,0.0,1009.6,1006.7,0.02,0.26,6.1,270,11.9,29.5,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-01-12 01:00:00,95,24.5,31.2,0.0,1008.8,1005.9,0.02,0.16,3.6,276,12.6,29.3,0,0.0,0.0,0.0,25.4,0.0,100,Overcast
2024-01-12 02:00:00,94,24.3,31.0,0.0,1008.5,1005.6,0.02,0.19,4.0,270,9.4,29.2,0,0.0,0.0,0.0,25.3,0.0,100,Overcast
2024-01-12 03:00:00,94,24.2,30.9,0.0,1008.2,1005.3,0.01,0.19,4.0,265,8.6,29.1,0,0.0,0.0,0.0,25.3,0.0,100,Overcast
2024-01-12 04:00:00,94,24.2,30.8,0.0,1008.1,1005.2,0.01,0.19,4.0,265,8.6,29.0,0,0.0,0.0,0.0,25.2,0.0,100,Overcast
2024-01-12 05:00:00,94,24.2,30.9,0.0,1008.6,1005.7,0.01,0.19,3.6,264,8.3,28.8,0,0.0,0.0,0.0,25.2,0.0,100,Overcast
2024-01-12 06:00:00,93,24.0,31.0,0.0,1009.2,1006.3,0.01,0.22,2.5,270,7.2,28.7,1,0.0,0.0,0.0,25.3,0.0,100,Overcast
2024-01-12 07:00:00,92,24.4,31.8,0.0,1009.9,1007.0,0.02,0.26,2.2,261,5.0,28.6,1,0.0,0.15,2.0,25.8,0.0,90,Overcast
2024-01-12 08:00:00,87,24.5,32.6,0.0,1010.3,1007.4,0.09,0.46,4.3,265,10.1,28.5,1,3600.0,0.5,77.0,26.9,0.0,94,Overcast
2024-01-12 09:00:00,82,24.7,33.7,0.0,1010.4,1007.5,0.2,0.68,6.4,254,14.4,28.5,1,3600.0,0.95,145.0,28.1,0.0,90,Overcast
2024-01-12 10:00:00,76,24.5,34.5,0.0,1010.1,1007.3,0.3,0.97,7.5,253,16.9,28.5,1,3600.0,2.6,153.0,29.2,0.0,95,Overcast
2024-01-12 11:00:00,71,24.4,35.6,0.0,1009.7,1006.9,0.36,1.25,8.3,265,18.7,28.6,1,3600.0,4.25,221.0,30.3,0.0,94,Overcast
2024-01-12 12:00:00,71,24.8,36.2,0.1,1009.3,1006.5,0.41,1.28,10.5,274,23.0,28.8,1,3600.0,4.35,221.0,30.7,0.1,88,Overcast
2024-01-12 13:00:00,73,24.8,35.7,1.2,1008.5,1005.7,0.45,1.16,11.3,277,27.0,28.9,1,3600.0,4.55,304.0,30.2,1.2,94,Thunderstorm: Slight or moderate
2024-01-12 14:00:00,74,24.6,34.3,0.3,1007.8,1005.0,0.3,1.08,13.0,270,27.4,29.0,1,0.0,5.75,51.0,29.7,0.3,95,Rain showers: Slight
2024-01-12 15:00:00,77,24.6,33.5,1.7,1007.3,1004.5,0.29,0.92,13.7,256,29.5,29.1,1,876.24,5.45,69.0,29.0,1.7,100,Rain showers: Slight
2024-01-12 16:00:00,78,24.4,33.2,0.4,1007.4,1004.6,0.22,0.86,12.1,247,28.8,29.2,1,0.0,3.8,18.0,28.6,0.4,100,Rain showers: Slight
2024-01-12 17:00:00,78,24.3,33.1,0.1,1007.9,1005.1,0.18,0.86,11.7,252,25.2,29.3,1,2132.17,1.8,52.0,28.5,0.1,100,Overcast
2024-01-12 18:00:00,80,23.9,32.1,0.0,1008.6,1005.7,0.11,0.74,10.7,258,24.1,29.3,1,40.91,0.55,11.0,27.7,0.0,97,Overcast
2024-01-12 19:00:00,82,24.2,32.9,0.0,1008.5,1005.6,0.05,0.66,6.1,270,22.0,29.4,0,0.0,0.0,0.0,27.6,0.0,98,Overcast
2024-01-12 20:00:00,85,24.0,32.0,0.0,1008.8,1005.9,0.04,0.53,5.8,270,14.4,29.3,0,0.0,0.0,0.0,26.8,0.0,100,Overcast
2024-01-12 21:00:00,88,24.2,31.7,0.0,1009.2,1006.3,0.03,0.41,5.4,270,12.2,29.3,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-01-12 22:00:00,89,24.1,31.5,0.0,1009.4,1006.5,0.02,0.37,5.1,266,11.2,29.2,0,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-01-12 23:00:00,89,24.0,31.5,0.0,1009.6,1006.7,0.02,0.37,4.0,265,10.8,29.1,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-01-13 00:00:00,89,24.0,31.4,0.0,1009.2,1006.3,0.02,0.37,4.3,270,8.6,29.0,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-01-13 01:00:00,89,23.8,31.1,0.0,1008.4,1005.5,0.02,0.36,4.3,270,9.0,28.9,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-01-13 02:00:00,88,23.6,30.9,0.0,1007.8,1004.9,0.02,0.4,4.4,261,9.7,28.8,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-01-13 03:00:00,88,23.5,31.0,0.0,1007.5,1004.6,0.02,0.39,2.9,263,9.4,28.7,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-01-13 04:00:00,89,23.7,31.2,0.0,1007.5,1004.6,0.01,0.36,2.1,239,5.8,28.6,0,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-01-13 05:00:00,88,23.5,31.2,0.0,1008.1,1005.2,0.01,0.39,1.5,225,4.0,28.5,0,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-01-13 06:00:00,88,23.5,31.2,0.0,1008.6,1005.7,0.01,0.39,1.5,256,3.2,28.4,1,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-01-13 07:00:00,88,23.7,31.3,0.0,1009.8,1006.9,0.01,0.4,2.5,270,3.2,28.3,1,0.0,0.15,1.0,25.8,0.0,100,Overcast
2024-01-13 08:00:00,84,23.7,32.1,0.0,1010.0,1007.1,0.06,0.56,3.3,264,8.3,28.3,1,0.0,1.1,21.0,26.7,0.0,100,Overcast
2024-01-13 09:00:00,79,24.2,33.7,0.0,1010.2,1007.3,0.15,0.8,4.3,275,10.8,28.2,1,3600.0,3.45,119.0,28.2,0.0,100,Overcast
2024-01-13 10:00:00,73,24.4,35.5,0.0,1009.9,1007.1,0.3,1.13,4.7,270,11.9,28.3,1,3600.0,4.9,222.0,29.7,0.0,100,Overcast
2024-01-13 11:00:00,65,23.7,37.1,0.0,1009.4,1006.6,0.4,1.57,3.8,253,11.9,28.4,1,3600.0,6.3,259.0,31.0,0.0,100,Overcast
2024-01-13 12:00:00,63,23.8,37.4,0.1,1009.0,1006.2,0.4,1.72,5.4,278,19.1,28.6,1,3600.0,7.1,179.0,31.7,0.1,100,Overcast
